Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BCE,251864,180.35910034179688, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.9306182861328, 174.3997039794922, 129.5967559814453
00D00BCE,251884,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251885,0, 0, 0,0, 0, 0,0, 0, 0,3.0998148137597265e+38, -1.8081609220241156e-36, 1.8747972154201728e-41,0, 0, 0
000AC172,251891,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 191.9561309814453, 104.37175750732422
00D00BCB,251879,180.0, 180.04002380371094, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251894,0, 0, 0,0, 0, 0,0, 0, 0,2.6506110077386448e-33, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251905,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251892,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251911,180.01486206054688, 180.0, 105.03671264648438,0, 0, 0,0, 0, 0,-120934.5234375, 1.8747972154201728e-41, -2.0536976990115363e-06,0, 0, 0
00D00BD2,251915,180.38821411132812, 105.03050994873047, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.1835479736328, 101.84485626220703, 182.50775146484375
00D00BCB,251902,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -3.538899900313644e-34, 1.8747972154201728e-41,149.72402954101562, 182.88128662109375, 173.38894653320312
00D00BCE,251914,180.37498474121094, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,180.01852416992188, 167.58807373046875, 113.33673858642578
00D00BCE,251934,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251935,0, 0, 0,0, 0, 0,0, 0, 0,-2.2028338875212938e-10, 8442434.0, 1.8747972154201728e-41,0, 0, 0
000AC172,251937,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8499298095703, 163.5670166015625, 104.34977722167969
00D00BCB,251932,180.0, 180.02688598632812, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251944,0, 0, 0,0, 0, 0,0, 0, 0,-3.3558033010194777e-06, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251951,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251942,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251961,0, 0, 0,0, 0, 0,0, 0, 0,2.6189970390549025e+36, 1.8747972154201728e-41, 9.647020376083151e+33,0, 0, 0
00D00BD2,251964,180.4128875732422, 105.0168685913086, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.1835479736328, 101.82288360595703, 187.49562072753906
00D00BCE,251964,180.36874389648438, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.97457885742188, 173.27908325195312, 132.7388916015625
00D00BCB,251952,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 4.231286274049978e-13, 1.8747972154201728e-41,175.41046142578125, 182.88128662109375, 164.44593811035156
00D00BCE,251981,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
